[ T-Cross ]
    title = [t-cross] in r-z mesh
     mesh =  r-z            # mesh type is r-z scoring mesh
       x0 =   0.000000      # center x-position of r-z mesh
       y0 =   0.000000      # center y-position of r-z mesh
   r-type =    2            # r-mesh is linear given by rmin, rmax and nr
     rmin =   0.000000      # minimum value of r-mesh points
     rmax =   30.00000      # maximum value of r-mesh points
#    rdel =   1.000000      # mesh width of r-mesh points
       nr =     30          # number of r-mesh points
#    data = ( r(i), i = 1, nr + 1 )
#           0.00000E+00  1.00000E+00  2.00000E+00  3.00000E+00  4.00000E+00
#           5.00000E+00  6.00000E+00  7.00000E+00  8.00000E+00  9.00000E+00
#           1.00000E+01  1.10000E+01  1.20000E+01  1.30000E+01  1.40000E+01
#           1.50000E+01  1.60000E+01  1.70000E+01  1.80000E+01  1.90000E+01
#           2.00000E+01  2.10000E+01  2.20000E+01  2.30000E+01  2.40000E+01
#           2.50000E+01  2.60000E+01  2.70000E+01  2.80000E+01  2.90000E+01
#           3.00000E+01
   z-type =    1            # z-mesh is given by the below data
       nz =      0          # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
            0.00000E+00
   e-type =    1            # e-mesh is given by the below data
       ne =      3          # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
            0.00000E+00  5.00000E-07  1.00000E-02  2.00000E+01
   1.3000E+01   1.4000E+01   7.8136E+06  0.0811
   1.4000E+01   1.5000E+01   7.2907E+06  0.0712
   1.5000E+01   1.6000E+01   7.9265E+06  0.0787
   1.6000E+01   1.7000E+01   6.5660E+06  0.0715
   1.7000E+01   1.8000E+01   5.9043E+06  0.0691
   1.8000E+01   1.9000E+01   6.4564E+06  0.0579
   1.9000E+01   2.0000E+01   6.3058E+06  0.0661
   2.0000E+01   2.1000E+01   6.6648E+06  0.0729
   2.1000E+01   2.2000E+01   5.5999E+06  0.0523
   2.2000E+01   2.3000E+01   6.4344E+06  0.1684
   2.3000E+01   2.4000E+01   6.3517E+06  0.0572
   2.4000E+01   2.5000E+01   5.4162E+06  0.0819
   2.5000E+01   2.6000E+01   5.7886E+06  0.0581
   2.6000E+01   2.7000E+01   5.2730E+06  0.0855
   2.7000E+01   2.8000E+01   4.7194E+06  0.0669
   2.8000E+01   2.9000E+01   3.8135E+06  0.0781
   2.9000E+01   3.0000E+01   3.1522E+06  0.0642

#   sum over    2.8274E+03   1.7028E+07

'no. =  3,  iz surf =  1,   ie =  3'
msuc: {\huge [t-cross] in r-z mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.24}
wt: s(0.7)
\vspace{-3}
  z surface crossing
  z     &=&   0.0000E+00 [cm]
  emin  &=&   1.0000E-02 [MeV]
  emax  &=&   2.0000E+01 [MeV]
 tot area  &=&   2.8274E+03 [cm^2]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00918122271111685E-06 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+07 # Total history number or Total batch number
# maxcas =     1000000 # History / Batch, only used for istdev=1
# rijklst=  -1.0909668918764960E-250 # Next initial random number
# bitrseed = 1000110000001000111111101100101001110101110010000011011101101000
