[ T-Cross ]
    title = [t-cross] in r-z mesh
     mesh =  r-z            # mesh type is r-z scoring mesh
       x0 =   0.000000      # center x-position of r-z mesh
       y0 =   0.000000      # center y-position of r-z mesh
   r-type =    2            # r-mesh is linear given by rmin, rmax and nr
     rmin =   0.000000      # minimum value of r-mesh points
     rmax =   30.00000      # maximum value of r-mesh points
#    rdel =   1.000000      # mesh width of r-mesh points
       nr =     30          # number of r-mesh points
#    data = ( r(i), i = 1, nr + 1 )
#           0.00000E+00  1.00000E+00  2.00000E+00  3.00000E+00  4.00000E+00
#           5.00000E+00  6.00000E+00  7.00000E+00  8.00000E+00  9.00000E+00
#           1.00000E+01  1.10000E+01  1.20000E+01  1.30000E+01  1.40000E+01
#           1.50000E+01  1.60000E+01  1.70000E+01  1.80000E+01  1.90000E+01
#           2.00000E+01  2.10000E+01  2.20000E+01  2.30000E+01  2.40000E+01
#           2.50000E+01  2.60000E+01  2.70000E+01  2.80000E+01  2.90000E+01
#           3.00000E+01
   z-type =    1            # z-mesh is given by the below data
       nz =      0          # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
            0.00000E+00
   e-type =    1            # e-mesh is given by the below data
       ne =      3          # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
            0.00000E+00  5.00000E-07  1.00000E-02  2.00000E+01
   1.3000E+01   1.4000E+01   8.4560E+06  0.0232
   1.4000E+01   1.5000E+01   7.8495E+06  0.0247
   1.5000E+01   1.6000E+01   7.4462E+06  0.0232
   1.6000E+01   1.7000E+01   6.8068E+06  0.0213
   1.7000E+01   1.8000E+01   6.9634E+06  0.0207
   1.8000E+01   1.9000E+01   6.4505E+06  0.0202
   1.9000E+01   2.0000E+01   6.7471E+06  0.0254
   2.0000E+01   2.1000E+01   6.4061E+06  0.0273
   2.1000E+01   2.2000E+01   6.0880E+06  0.0191
   2.2000E+01   2.3000E+01   5.9655E+06  0.0255
   2.3000E+01   2.4000E+01   5.8888E+06  0.0229
   2.4000E+01   2.5000E+01   5.3504E+06  0.0194
   2.5000E+01   2.6000E+01   5.9691E+06  0.0868
   2.6000E+01   2.7000E+01   4.8593E+06  0.0183
   2.7000E+01   2.8000E+01   4.4205E+06  0.0258
   2.8000E+01   2.9000E+01   3.6911E+06  0.0195
   2.9000E+01   3.0000E+01   2.9989E+06  0.0221

#   sum over    2.8274E+03   1.7055E+07

'no. =  3,  iz surf =  1,   ie =  3'
msuc: {\huge [t-cross] in r-z mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.24}
wt: s(0.7)
\vspace{-3}
  z surface crossing
  z     &=&   0.0000E+00 [cm]
  emin  &=&   1.0000E-02 [MeV]
  emax  &=&   2.0000E+01 [MeV]
 tot area  &=&   2.8274E+03 [cm^2]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00918122299596806E-05 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+08 # Total history number or Total batch number
# maxcas =    10000000 # History / Batch, only used for istdev=1
# rijklst=  -2.2723022018578912E+152 # Next initial random number
# bitrseed = 1101111110010001010110101011011001110100110101001100011110000101
